Time;CellName;PRBUsageUL;PRBUsageDL;meanThr_DL;meanThr_UL;maxThr_DL;maxThr_UL;meanUE_DL;meanUE_UL;maxUE_DL;maxUE_UL;maxUE_UL+DL;Unusual
6:30;6WLTE;0.6060;1.0110;0.0850;0.0110;5.1910;0.2470;1.0610;0.0100;3;3;6;0
18:45;1ALTE;21.7260;2.5260;0.8540;0.1310;28.1990;1.1990;1.6070;1.1520;7;5;12;0
15:00;4CLTE;14.3452;1.7973;0.3848;0.2247;7.6524;1.0455;1.3412;1.2565;5;4;9;1
3:15;5CLTE;2.7280;0.4040;0.0040;0.0030;0.2730;0.1000;1.0210;1.0110;2;1;3;0
1:00;9ALTE;0.6060;0.4040;0.0190;0.0100;0.4140;0.1420;1.0110;1.0110;2;1;3;0
13:45;6ALTE;15.2590;1.5160;0.4150;0.0550;9.3290;0.3690;1.2330;0.0100;6;3;9;0
5:30;7BLTE;0.1030;0.7229;0.0934;0.0255;8.7221;0.4160;1.1069;0.0103;6;2;8;1
21:00;1BLTE;19.4020;4.9510;1.2070;0.1120;25.7720;0.9720;1.4650;1.1820;7;5;12;0
0:15;8CLTE;1.9200;0.6060;0.1370;0.0180;3.8590;0.2500;1.0210;1.0110;2;2;4;0
4:30;8ALTE;4.7490;0.7070;0.2320;0.0240;11.7220;0.3860;1.0710;1.0110;4;2;6;0
0:15;1ALTE;7.6429;2.3826;0.9486;0.0427;59.9554;0.4215;1.1118;1.0393;4;5;9;1
14:45;8ALTE;18.5623;2.2123;1.1696;0.1204;27.0523;2.0074;1.3393;1.1164;7;4;11;1
20:00;6BLTE;20.4120;2.7280;0.5580;0.0630;14.4780;0.8980;1.2330;0.0100;5;4;9;0
16:15;1CLTE;25.1610;3.3350;0.6670;0.0980;16.8100;0.8390;1.4450;1.3140;7;6;13;0
0:45;6VLTE;1.5160;2.3240;0.2730;0.0330;9.5910;0.3290;1.2020;0.0100;5;4;9;0
0:30;6WLTE;0.6060;6.3660;0.7160;0.0300;5.4410;0.2950;1.1120;0.0100;3;2;5;0
2:15;1BLTE;3.1330;1.2130;1.0130;0.0190;18.8920;0.4750;1.0310;1.0110;3;2;5;0
18:45;4CLTE;22.1707;2.1232;0.4277;0.0713;6.4937;0.6440;1.3568;1.1725;7;5;12;1
0:30;5BLTE;11.1616;2.5313;0.3035;0.0504;12.1149;0.6035;1.1923;1.1324;4;4;8;1
13:45;6BLTE;33.3470;2.1220;0.6290;0.0660;31.2010;1.0880;1.3540;0.0100;6;4;10;0
11:15;7VLTE;1.8190;4.4460;0.3790;0.0410;7.5610;0.3330;1.2020;0.0100;5;3;8;0
8:00;3CLTE;6.4670;0.9090;0.2940;0.0320;5.1780;0.3090;1.0610;1.0410;3;2;5;0
8:45;4BLTE;21.7260;2.1220;0.5910;0.0710;27.1390;1.0660;1.3940;1.2230;6;5;11;0
18:45;10ALTE;11.3180;1.0110;0.2340;0.0370;8.8850;0.6140;1.1420;1.0610;4;6;10;0
16:45;1ALTE;17.1398;2.5151;0.5221;0.1021;21.7571;6.2524;1.3503;1.1238;6;6;12;1
0:15;7WLTE;0.4040;1.8190;0.6220;0.0200;49.4990;1.1990;1.0610;0.0100;3;2;5;0
2:15;5BLTE;7.6800;0.8080;0.1750;0.0260;10.5890;0.5020;1.0310;1.0210;2;2;4;0
18:00;6WLTE;1.7663;4.7404;0.4560;0.0697;9.1236;0.7235;1.4455;0.0102;5;5;10;1
1:15;6ALTE;7.4027;1.3481;0.4001;0.0500;12.2227;0.5025;1.1796;0.0107;4;3;7;1
2:15;5ALTE;0.8080;0.4040;0.0230;0.0100;0.4540;0.0810;1.0210;1.0110;2;1;3;0
12:45;2ALTE;0.6060;0.4040;0.0940;0.5950;1.7940;10.0440;1.0110;0.0100;1;1;2;0
5:00;9ALTE;0.4275;0.4020;0.0114;0.0050;0.3246;0.0472;1.0338;1.0375;3;1;4;1
1:15;10CLTE;3.5359;1.1993;0.2518;0.0225;4.5394;0.2189;1.0651;1.0305;5;3;8;1
11:30;9ALTE;23.0390;12.3280;5.2370;0.1640;53.3250;3.3170;1.4450;1.2230;6;5;11;0
9:15;1BLTE;3.3942;0.5162;0.0849;0.0192;5.0497;0.2619;1.0575;1.0253;3;2;5;1
6:30;1BLTE;2.3240;0.7070;0.2830;0.0180;8.6160;0.2360;1.0310;1.0110;2;2;4;0
5:00;6VLTE;1.2166;1.8623;0.2576;0.0260;6.5893;0.3654;1.1220;0.0106;5;3;8;1
17:30;1CLTE;35.5294;8.6288;3.5207;0.2424;35.6445;1.6799;2.1496;1.8001;11;8;19;1
20:00;4CLTE;16.8750;1.9200;0.3500;0.0530;8.1330;0.6080;1.2130;1.2230;5;6;11;0
1:45;10ALTE;4.8500;1.5160;0.4720;0.0440;41.7640;0.9880;1.0710;1.0210;3;3;6;0
12:15;9ALTE;33.8520;3.9410;1.4420;0.2370;31.3320;2.0250;1.9200;1.4350;8;7;15;0
14:30;10ALTE;17.3277;2.5645;0.6810;0.0627;19.7308;0.5485;1.2915;1.1925;7;4;11;1
12:00;9BLTE;3.9410;0.6060;0.0850;0.0170;5.7890;0.1820;1.0510;1.0210;3;3;6;0
8:00;9BLTE;1.2130;0.4040;0.0640;0.0110;2.8790;0.1370;1.0110;1.0110;2;1;3;0
14:00;1CLTE;32.1340;4.0420;1.2260;0.1240;26.3510;1.0910;1.6070;1.4850;7;6;13;0
21:30;6BLTE;15.9221;1.1571;0.1906;0.0516;8.3413;1.1573;1.2717;0.0103;5;4;9;1
6:30;1BLTE;2.7288;0.7087;0.1635;0.0308;5.9241;0.3529;1.0486;1.0180;3;2;5;1
10:15;1CLTE;19.4020;2.0210;0.3890;0.0640;10.2620;0.7380;1.3140;1.1420;5;5;10;0
20:00;3BLTE;12.8330;2.5260;0.8990;0.0610;32.4200;0.8120;1.1720;1.0610;4;3;7;0
19:00;8CLTE;5.4570;1.2130;0.5610;0.0400;35.5340;0.9480;1.1010;1.0210;3;3;6;0
7:15;3ALTE;2.5480;0.5234;0.0687;0.0140;5.1435;0.7000;1.0647;1.0290;3;2;5;1
7:30;1CLTE;20.1090;2.6270;0.6910;0.1750;19.5000;1.0140;1.2130;1.0710;6;4;10;0
0:45;4CLTE;15.0498;4.0194;1.4616;0.0659;36.9965;0.7238;1.2444;1.0884;7;4;11;1
11:45;9ALTE;25.2630;5.2550;1.8350;0.1300;54.9520;1.6810;1.4750;1.2230;7;5;12;0
14:15;6BLTE;28.1930;12.4290;5.3150;0.5800;76.0050;42.2360;1.3840;0.0100;7;5;12;0
11:45;2ALTE;0.1057;0.4167;0.0160;0.0120;0.0317;0.0267;1.0270;0.0106;1;2;3;1
22:00;1BLTE;19.9070;3.6380;0.8030;0.0980;25.2260;0.9340;1.4250;1.2230;6;5;11;0
5:15;5ALTE;0.8080;0.4040;0.0120;0.0050;0.1980;0.0710;1.0110;1.0110;2;1;3;0
0:30;6BLTE;15.9660;1.5160;0.3530;0.0490;24.4980;4.1250;1.2130;0.0100;5;3;8;0
2:00;4BLTE;8.0840;0.9090;0.1340;0.0130;16.6590;0.6010;1.2020;1.0210;5;3;8;0
5:45;7WLTE;0.1010;0.8080;0.1680;0.0100;4.0670;0.1200;0.9900;0.0100;2;2;4;0
22:00;9BLTE;3.4792;0.6408;0.2300;0.0234;24.1706;2.1856;1.0622;0.9992;3;3;6;1
14:45;5CLTE;10.5327;1.3793;0.3191;0.0510;16.9605;4.0188;1.1730;1.0230;4;3;7;1
11:30;7VLTE;1.9200;5.1540;1.0280;0.0950;46.2760;4.4720;1.2530;0.0100;5;4;9;0
15:00;8CLTE;8.7910;1.4150;0.3380;0.0410;27.8980;1.1000;1.1220;1.0310;4;3;7;0
17:15;10BLTE;2.6426;0.5032;0.0736;0.0181;3.6164;0.2859;1.0956;0.9930;3;3;6;1
13:00;6BLTE;22.5340;6.9720;3.1370;0.3250;57.3500;41.7990;1.2830;0.0100;6;4;10;0
10:30;10BLTE;7.4780;0.7070;0.1150;0.0210;3.0890;0.2830;1.1010;1.0210;4;3;7;0
0:45;6WLTE;0.9090;3.5370;0.6920;0.0390;22.5330;0.4790;1.1620;0.0100;4;3;7;0
11:15;7ALTE;0.6060;1.9200;0.5600;0.0580;10.1050;4.6000;1.2230;0.0100;5;3;8;0
17:00;10ALTE;5.6590;1.0110;0.3040;0.0320;14.2030;1.3510;1.0810;1.0210;3;2;5;0
5:45;1ALTE;2.2230;0.5050;0.0360;0.0200;0.8520;0.5200;1.0310;1.0510;2;2;4;0
1:45;6BLTE;12.1260;1.6170;0.4390;0.0390;12.7360;0.4680;1.1320;0.0100;4;4;8;0
17:30;7VLTE;0.8080;2.6270;0.2570;0.0330;9.1940;0.5750;1.0910;0.0100;4;2;6;0
19:30;1ALTE;21.5240;3.6380;1.0240;0.1640;39.5590;9.0880;1.5760;1.2230;8;5;13;0
11:15;4ALTE;4.5470;0.9090;0.1710;0.0290;7.4240;0.4950;1.0810;1.0210;4;2;6;0
15:15;2ALTE;0.7070;0.4040;0.0160;0.0070;0.4400;0.0680;1.0210;0.0100;2;2;4;0
21:45;6ULTE;1.6170;2.6270;0.3430;0.0330;11.4990;0.3420;1.1220;0.0100;4;3;7;0
21:30;7CLTE;0.1010;0.9090;0.3020;0.0220;31.9940;0.8910;1.0610;0.0100;3;2;5;0
19:45;1CLTE;36.6810;5.0530;1.6920;0.1630;31.6840;2.2580;1.6670;1.3940;8;7;15;0
14:15;5CLTE;25.7680;4.3450;1.3850;0.1470;78.8040;3.1160;1.4850;1.1220;6;4;10;0
10:30;7VLTE;2.3240;3.1330;0.2570;0.0850;12.8230;0.5080;1.2830;0.0100;5;3;8;0
5:45;8BLTE;1.3140;0.4040;0.0350;0.0140;1.1580;0.4070;1.0310;1.0110;2;2;4;0
6:15;6BLTE;5.4570;0.6060;0.0640;0.0150;4.3580;0.3390;1.0610;0.0100;3;2;5;0
9:00;4CLTE;12.6310;1.5160;0.3840;0.0510;7.4230;0.9290;1.1820;1.1120;5;4;9;0
23:30;7BLTE;0.2020;0.6060;0.2520;0.0390;22.7660;1.7400;1.1010;0.0100;4;2;6;0
10:45;6VLTE;1.0110;1.7180;0.1560;0.0280;6.0200;0.7170;1.1120;0.0100;4;3;7;0
15:30;6VLTE;2.7368;4.2864;0.9181;0.0662;24.8631;0.7998;1.2244;0.0101;5;5;10;1
2:15;3ALTE;2.6270;0.4040;0.0190;0.0100;0.5140;0.1040;1.0210;1.0110;2;2;4;0
1:45;10BLTE;2.6270;1.1120;0.6540;0.0290;16.7060;0.4460;1.0310;1.0210;2;2;4;0
1:45;7BLTE;0.1010;0.7070;0.2360;0.0120;33.8450;0.3260;1.0710;0.0100;3;2;5;0
1:45;6ULTE;1.0466;2.1106;0.6389;0.0385;38.9153;0.7974;1.1411;0.0104;4;3;7;1
17:30;6WLTE;4.7490;5.0530;0.8140;0.1170;15.0070;1.1680;1.2930;0.0100;5;3;8;0
15:30;1ALTE;26.9800;9.4990;3.1240;0.3200;33.2540;20.3710;1.7890;1.2830;9;6;15;0
5:45;6ALTE;1.7180;0.4040;0.1010;0.0270;5.2310;1.0760;1.0310;0.0100;3;2;5;0
20:45;3ALTE;10.0333;1.3716;0.2207;0.0317;5.9072;0.2554;1.1982;1.0468;5;3;8;1
16:30;5BLTE;34.6600;2.9300;0.7470;0.1810;36.8560;2.2540;1.5560;1.3540;6;6;12;0
17:45;5CLTE;16.6730;1.8190;0.3520;0.0540;17.6660;0.6550;1.2020;1.0810;5;3;8;0
1:45;9ALTE;0.3030;0.4040;0.0060;0.0060;0.0530;0.1430;1.0110;1.0110;1;1;2;0
21:45;6VLTE;2.6270;3.0320;0.3450;0.0400;32.4260;2.8210;1.2830;0.0100;5;4;9;0
14:45;7WLTE;2.5260;2.6270;0.3720;0.0690;9.5300;1.4590;1.1920;0.0100;5;3;8;0
5:00;8BLTE;0.8080;0.4040;0.0430;0.0090;3.0500;0.2300;1.0210;1.0110;2;1;3;0
12:15;1ALTE;24.9590;3.9410;1.2950;0.1470;17.2180;2.8520;1.5560;1.1920;8;5;13;0
9:00;6ULTE;1.4150;2.5260;0.3620;0.0450;18.6740;1.4940;1.3340;0.0100;5;3;8;0
19:15;7VLTE;0.8034;2.0788;0.3972;0.0424;10.7249;1.1652;1.1390;0.0101;5;3;8;1
5:30;8ALTE;2.8290;0.4040;0.0190;0.0170;0.3190;0.5630;1.0210;1.0210;2;2;4;0
5:00;4ALTE;0.5050;0.4040;0.0340;0.0110;1.2220;0.2360;1.0110;1.0110;2;1;3;0
13:30;8ALTE;24.7570;3.9410;1.1390;0.1040;17.6690;1.2390;1.4050;1.1820;7;5;12;0
20:45;5CLTE;10.0451;1.1355;0.2448;0.0420;18.0986;0.8010;1.1900;1.0774;4;4;8;1
18:15;2ALTE;0.1038;0.3999;0.0212;0.0086;0.0478;0.0210;1.0657;0.0104;1;1;2;1
22:45;1ALTE;22.7360;2.2230;0.6340;0.1110;15.5580;1.1230;1.4350;1.1420;6;5;11;0
16:45;4ALTE;5.8610;1.3140;0.2950;0.0390;12.5970;0.9110;1.1010;1.0210;3;3;6;0
10:15;8CLTE;1.9717;0.5240;0.0411;0.0127;1.9475;0.1898;1.0467;1.0748;3;2;5;1
23:30;7WLTE;1.1120;3.0320;0.4730;0.0280;13.7950;1.2960;1.1320;0.0100;4;3;7;0
1:45;5CLTE;3.7390;0.5050;0.0390;0.0110;2.9570;0.1820;1.0310;1.0110;3;2;5;0
22:45;7CLTE;0.1054;0.5059;0.1049;0.0121;8.5466;0.3036;1.0405;0.0103;4;2;6;1
10:15;7ULTE;3.0320;4.8500;0.8670;0.1710;15.3480;1.6240;1.6770;0.0100;7;4;11;0
10:30;7VLTE;1.6170;2.2230;0.1710;0.0320;8.3630;0.8580;1.2330;0.0100;5;4;9;0
12:45;6CLTE;5.1379;0.9512;0.3458;0.0324;40.8666;1.0973;1.1390;0.0107;3;3;6;1
8:45;7BLTE;13.3390;2.6270;0.9260;5.1830;38.7250;32.1230;1.2730;0.0100;6;3;9;0
22:30;9BLTE;5.4570;0.6060;0.1810;0.0260;8.2980;0.4790;1.0910;1.0210;4;2;6;0
8:45;7WLTE;2.3240;3.8400;0.8060;0.0670;32.4130;1.2040;1.2430;0.0100;5;4;9;0
5:45;10ALTE;1.3140;0.4040;0.0180;0.0080;0.6170;0.1450;1.0210;1.0110;2;1;3;0
2:15;6ALTE;3.9410;1.9200;1.9180;0.0470;43.9790;0.8640;1.1010;0.0100;3;3;6;0
14:45;6VLTE;3.4360;3.8400;0.4670;0.1490;14.8190;5.2920;1.2930;0.0100;5;4;9;0
13:30;3CLTE;11.2170;3.1330;0.9400;0.0500;47.4620;0.5800;1.2130;1.1420;5;4;9;0
5:45;9BLTE;0.5050;0.4040;0.0170;0.0090;0.4130;0.0880;1.0110;1.0110;2;2;4;0
23:15;5CLTE;7.6899;0.9405;0.3182;0.0367;30.2855;1.1317;1.1415;1.0583;4;2;6;1
23:45;7VLTE;1.0110;1.7180;0.1640;0.0240;7.4880;1.3810;1.1010;0.0100;5;3;8;0
14:00;5BLTE;33.0430;10.2060;2.3370;0.1530;33.2330;2.1040;1.7180;1.5060;7;7;14;0
18:30;8CLTE;7.1750;1.6170;0.4580;0.0440;28.7670;1.1750;1.1720;1.0710;5;3;8;0
8:30;9ALTE;8.1850;1.3140;0.4210;0.0520;15.3300;1.4020;1.1520;1.0410;5;3;8;0
8:00;6ALTE;3.5370;0.7070;0.1360;0.0200;5.3080;0.2580;1.0810;0.0100;3;3;6;0
6:45;1BLTE;4.0234;0.8053;0.2253;0.0248;39.5776;0.6724;1.0618;1.0269;4;2;6;1
23:30;10BLTE;3.2340;0.6060;0.1290;0.0180;4.7460;0.2820;1.0410;1.0110;3;2;5;0
0:30;4CLTE;16.5720;4.1430;1.7570;0.0590;17.8010;0.5650;1.3140;1.1420;6;4;10;0
0:15;9BLTE;3.6380;0.7070;0.3640;0.0340;10.6460;0.7120;1.0610;1.0210;3;3;6;0
15:45;3ALTE;25.0600;3.9410;1.2530;0.1210;33.7140;1.3140;1.4150;1.1420;7;5;12;0
9:00;9ALTE;15.8650;2.8290;1.2870;0.0860;33.6030;0.9020;1.2930;1.1120;5;4;9;0
15:30;5ALTE;5.9363;3.2257;0.3482;0.0432;11.7798;0.7392;1.1240;1.0532;4;2;6;1
5:15;7WLTE;0.2032;1.0301;0.1006;0.0125;10.0811;0.6497;1.0876;0.0103;3;2;5;1
7:30;4ALTE;1.6170;0.4040;0.0770;0.0140;10.6130;0.6750;1.0210;1.0110;2;2;4;0
0:30;10BLTE;4.4460;1.6170;0.8950;0.0350;42.2110;2.2110;1.0510;1.0210;3;2;5;0
4:15;6CLTE;1.3140;0.5050;0.1350;0.0130;7.7560;0.0980;1.0210;0.0100;2;2;4;0
18:30;7WLTE;0.8080;1.5160;0.1140;0.0250;5.2830;0.2910;1.1220;0.0100;4;2;6;0
15:30;6WLTE;1.7406;3.9151;0.5298;0.0821;20.8717;1.8973;1.1630;0.0101;5;3;8;1
13:00;5CLTE;23.0390;3.7390;1.0690;0.1260;21.8360;1.6010;1.4750;1.1220;6;5;11;0
0:45;4BLTE;9.4990;1.2130;0.3280;0.0440;13.8960;2.1270;1.1120;1.0710;4;3;7;0
14:45;2ALTE;0.1010;0.4040;0.0230;0.0160;0.1180;0.1110;1.0110;0.0100;1;1;2;0
5:15;7VLTE;0.1010;0.8080;0.0280;0.0160;0.7870;0.2480;1.0110;0.0100;1;1;2;0
18:00;10CLTE;5.1540;1.3140;0.4810;0.0280;9.3630;0.4280;1.0510;1.0210;3;3;6;0
16:45;10BLTE;6.1640;1.0110;0.2320;0.0340;14.5940;3.6150;1.1120;1.1220;4;3;7;0
21:30;5CLTE;10.2060;1.3140;0.2750;0.0400;18.5770;0.9720;1.1520;1.0710;4;3;7;0
1:15;2ALTE;0.1024;0.4059;0.0121;0.0082;0.0587;0.0288;1.0109;0.0100;2;1;3;1
17:15;6CLTE;9.9030;1.8190;0.8910;0.0650;57.0490;1.7850;1.1420;0.0100;5;3;8;0
3:00;6CLTE;3.6909;0.3991;0.0343;0.0075;1.5303;0.2713;1.0988;0.0102;4;2;6;1
5:45;4BLTE;3.9410;0.5050;0.0410;0.0070;2.2200;0.1260;1.0410;1.0110;3;2;5;0
7:00;6BLTE;7.5655;4.8515;3.3586;0.3518;55.9606;47.7568;1.1317;0.0102;4;4;8;1
22:45;10ALTE;12.7320;1.8190;0.2670;0.0410;8.0530;0.6360;1.1420;1.0610;5;4;9;0
0:30;4CLTE;14.6520;2.7280;1.0810;0.0780;36.7660;1.2140;1.2020;1.0710;5;4;9;0
11:00;1BLTE;6.4615;0.9941;0.2021;0.0291;14.2646;0.6337;1.1451;1.0600;4;4;8;1
7:00;8CLTE;1.2130;0.5050;0.0510;0.0130;2.5360;0.2270;1.0210;1.0210;2;2;4;0
8:15;7ALTE;0.1010;0.5050;0.0330;0.0140;2.0080;0.2300;1.0610;0.0100;3;2;5;0
20:45;10CLTE;10.2060;1.5160;0.1820;0.0340;5.2130;0.4760;1.1220;1.0810;4;4;8;0
15:30;7ALTE;0.2046;2.0541;0.7911;0.0386;18.5691;2.3860;1.1814;0.0105;4;2;6;1
18:30;6CLTE;6.7700;0.6060;0.1160;0.0190;29.6380;0.7640;1.0710;0.0100;4;2;6;0
6:30;10BLTE;0.9090;0.4040;0.0310;0.0140;0.5610;0.1650;1.0110;1.0110;2;2;4;0
14:00;10BLTE;13.9450;1.1120;0.3130;0.0570;21.5990;0.4920;1.1920;1.0410;5;3;8;0
7:00;6ULTE;0.5050;1.1120;0.0610;0.0100;2.6710;0.2570;1.0610;0.0100;3;2;5;0
19:45;10BLTE;2.6054;0.5114;0.0797;0.0222;2.7099;0.4240;1.0438;1.0659;3;2;5;1
23:00;4ALTE;3.0320;1.0110;0.7360;0.0350;20.2900;0.4890;1.0410;1.0110;3;2;5;0
6:15;8BLTE;1.3140;0.5050;0.0570;0.0110;3.5700;0.1160;1.0210;1.0110;2;2;4;0
2:45;6VLTE;0.8080;2.4250;0.3770;0.0300;14.2040;0.4000;1.1820;0.0100;5;3;8;0
9:00;4ALTE;4.0420;0.6060;0.1010;0.0220;9.9720;0.7510;1.1010;1.0210;3;2;5;0
3:15;10BLTE;1.5160;0.4040;0.0320;0.0130;0.8200;0.3570;1.0210;1.0110;2;2;4;0
22:45;1CLTE;30.7190;8.4880;3.0910;0.2080;37.1010;4.5800;1.8590;1.4750;7;8;15;0
18:30;4BLTE;18.4807;3.7973;1.2239;0.0945;22.9223;0.7803;1.3997;1.1516;6;5;11;1
2:45;3ALTE;3.0887;0.7300;0.2377;0.0135;22.4006;0.3301;1.0340;1.0602;3;2;5;1
15:45;3CLTE;7.5790;1.0110;0.1700;0.0250;16.9290;0.4870;1.1120;1.0410;4;4;8;0
0:30;3CLTE;0.7070;0.4040;0.0110;0.0100;0.1580;0.1200;1.0110;1.0210;2;2;4;0
16:15;8CLTE;3.4360;0.7070;0.1320;0.0290;5.8970;2.6360;1.0510;1.0110;3;2;5;0
11:30;4CLTE;20.1735;1.7395;0.3618;0.1050;13.9936;2.1304;1.3074;1.2215;6;6;12;1
20:30;7CLTE;0.2020;0.8080;0.3160;0.0300;13.2220;0.4980;1.1010;0.0100;3;3;6;0
11:30;10CLTE;5.9620;0.6060;0.0730;0.0170;6.1780;0.3240;1.0410;1.0210;3;2;5;0
9:30;1ALTE;13.5410;2.9300;0.5940;0.0560;22.7160;0.4500;1.2530;1.1120;6;4;10;0
2:15;4BLTE;9.2970;0.8080;0.1400;0.0190;12.2780;0.4660;1.1820;1.0210;4;2;6;0
2:45;4BLTE;6.1640;3.1330;0.6500;0.0260;11.9760;0.2520;1.0710;1.0210;3;2;5;0
7:15;7ALTE;0.1010;0.4040;0.0210;0.0110;1.0540;0.1170;1.0310;0.0100;2;1;3;0
1:45;6WLTE;0.8080;5.7600;0.5460;0.0400;10.2270;0.8970;1.1420;0.0100;4;2;6;0
7:45;6VLTE;0.5050;1.2130;0.2310;0.0270;5.6470;0.4360;1.0910;0.0100;3;2;5;0
2:30;5ALTE;1.9107;0.5031;0.1025;0.0179;1.8291;0.6258;1.0745;1.0084;2;2;4;1
21:45;2ALTE;0.0000;0.4040;0.0000;0.0020;0.0000;0.0020;1.0110;0.0100;1;1;2;0
2:45;7WLTE;0.3030;1.2130;0.1600;0.0200;10.1180;0.6370;1.0710;0.0100;4;3;7;0
19:00;3BLTE;14.2480;1.8190;0.6780;0.0790;27.0230;1.1670;1.3340;1.1220;6;4;10;0
23:15;7CLTE;0.1010;0.4040;0.0570;0.0150;3.9190;0.2980;1.0710;0.0100;3;2;5;0
10:45;10ALTE;10.4656;1.5167;0.5785;0.0594;29.6710;1.2851;1.1391;1.0974;5;3;8;1
12:30;7ALTE;0.5093;1.0070;0.3266;0.0567;7.4793;1.0386;1.1853;0.0101;4;2;6;1
16:45;6VLTE;1.8190;3.7390;0.4680;0.0530;13.5890;0.7470;1.2630;0.0100;5;4;9;0
17:45;1BLTE;23.6460;6.0630;2.0530;0.1530;47.7580;2.7540;1.5760;1.1620;8;5;13;0
17:15;8CLTE;9.3980;2.0210;0.4970;0.0510;21.3530;0.9020;1.1420;1.0310;5;3;8;0
5:15;6WLTE;0.5050;1.0110;0.0840;0.0090;2.8700;0.2940;1.0310;0.0100;2;1;3;0
2:45;6WLTE;0.4040;0.9090;0.0610;0.0120;3.0190;0.2790;1.0410;0.0100;2;2;4;0
12:45;6ALTE;16.7740;1.8190;0.5470;0.0730;10.2960;0.9350;1.3340;0.0100;6;4;10;0
21:15;7ALTE;0.3155;0.9257;0.2433;0.0352;17.4316;0.8434;1.0845;0.0101;4;3;7;1
12:30;1ALTE;27.1820;4.5470;1.5510;0.1760;46.6480;1.6690;1.6670;1.2730;8;6;14;0
11:45;4BLTE;28.3950;6.6690;1.3330;0.1490;60.2570;1.9750;1.7080;1.3440;9;7;16;0
6:00;7CLTE;0.0000;0.4040;0.0160;0.0070;0.3050;0.1820;1.0410;0.0100;3;2;5;0
22:30;10CLTE;9.3980;1.7180;0.3080;0.0400;10.7680;0.4100;1.1320;1.0410;4;3;7;0
17:00;4ALTE;5.5620;0.9262;0.1810;0.0371;17.2382;0.9019;1.1382;1.0446;4;4;8;1
13:45;4BLTE;24.9590;4.2440;1.0010;0.1390;22.2390;7.2070;1.5760;1.2730;8;6;14;0
5:30;4BLTE;8.7910;0.6060;0.2040;0.0110;3.9480;0.2100;1.0910;1.0110;4;2;6;0
14:30;7BLTE;0.3087;1.4984;0.5917;0.0419;29.7437;0.8771;1.2822;0.0101;7;3;10;1
20:30;6BLTE;24.2520;3.7390;1.0550;0.0750;19.7750;0.8660;1.3040;0.0100;6;5;11;0
19:15;6BLTE;20.4120;9.6000;4.3970;0.5560;77.5680;44.5190;1.2630;0.0100;5;5;10;0
14:00;7CLTE;1.1120;2.1220;0.8540;0.1020;22.3760;1.0800;1.5060;0.0100;6;4;10;0
11:45;9ALTE;4.0048;0.8091;0.1918;0.0213;12.8519;0.4724;1.0853;1.0765;4;2;6;1
1:45;6ALTE;3.1330;1.0110;0.5840;0.0320;20.3510;0.4670;1.1120;0.0100;3;2;5;0
20:15;6ALTE;11.5200;3.2340;1.4300;0.0850;43.1600;0.9920;1.2430;0.0100;5;3;8;0
2:00;9BLTE;2.3240;0.5050;0.0640;0.0200;3.1870;0.4090;1.0310;1.0110;3;2;5;0
14:30;9BLTE;6.0847;1.3432;0.1205;0.0445;5.3305;0.3217;1.1128;1.1079;3;3;6;1
2:15;2ALTE;0.0000;0.4040;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0;0;0
17:00;8ALTE;10.6018;1.4915;0.3795;0.0429;13.6359;0.6338;1.1927;1.1043;7;4;11;1
15:15;9ALTE;8.0840;1.0110;0.1960;0.0390;4.8180;2.3380;1.1220;1.0410;4;3;7;0
15:30;6VLTE;2.7280;6.0630;1.0570;0.1040;26.0630;0.9660;1.5060;0.0100;6;4;10;0
17:30;1ALTE;27.2840;3.1330;0.7000;0.4510;16.5720;18.0670;1.4350;1.3440;7;6;13;0
9:45;3ALTE;10.0292;1.7208;0.8101;0.0380;72.1067;0.6778;1.1736;1.0558;6;3;9;1
18:00;9ALTE;7.4780;1.6170;0.5060;0.2010;20.1940;17.8460;1.1010;1.0310;4;3;7;0
2:45;6CLTE;1.3140;0.5050;0.1310;0.0190;7.6280;0.3390;1.0210;0.0100;2;1;3;0
3:30;6ALTE;2.2230;1.8190;1.4570;0.0520;21.9790;0.5650;0.8590;0.0100;3;2;5;0
6:30;9ALTE;0.4040;0.4040;0.0240;0.0050;0.5460;0.0330;1.0110;1.0110;2;1;3;0
20:00;5BLTE;10.6100;2.2230;0.4080;0.0300;23.7430;0.4530;1.1320;1.0910;4;4;8;0
20:00;7WLTE;1.0110;2.2230;0.3730;0.0440;12.1400;0.6470;1.1620;0.0100;4;3;7;0
10:45;5CLTE;19.5030;1.9200;0.4210;0.0780;26.6870;0.6980;1.3640;1.0610;7;4;11;0
0:30;7VLTE;0.6060;1.8190;0.2020;0.0250;5.8020;0.2610;1.1120;0.0100;4;3;7;0
20:00;1CLTE;28.4960;3.4360;0.9490;0.1360;13.6850;0.8500;1.5970;1.2930;7;5;12;0
9:15;8ALTE;21.8270;3.2340;1.0560;0.0900;19.2750;1.2040;1.3740;1.2730;7;5;12;0
7:00;1BLTE;1.2037;0.5094;0.0680;0.0129;6.0908;0.2827;1.0433;1.0364;2;1;3;1
6:00;8ALTE;6.8710;0.5050;0.0410;0.0120;7.1310;0.3510;1.0510;1.0210;3;2;5;0
15:30;5CLTE;10.6864;1.5935;0.3224;0.0385;20.1622;1.7391;1.2416;1.1983;5;4;9;1
